time,src,dst,latency
5710,25,759,-1.000000
5710,281,250,37.578652
5710,228,142,41.229257
5710,754,104,-1.000000
5710,692,758,69.424249
5710,558,89,-1.000000
5710,604,432,-1.000000
5710,32,30,2.423841
5710,95,223,13.600769
5720,654,114,-1.000000
5720,25,759,-1.000000
5720,281,250,37.578293
5720,228,142,41.229391
5720,754,104,-1.000000
5720,692,758,69.436064
5720,558,89,-1.000000
5720,604,432,-1.000000
5720,32,30,2.423798
5720,95,223,13.608567
5730,654,114,-1.000000
5730,25,759,-1.000000
5730,281,250,37.577960
5730,228,142,41.229522
5730,754,104,-1.000000
5730,692,758,69.448126
5730,558,89,-1.000000
5730,604,432,-1.000000
5730,32,30,2.423776
5730,95,223,13.616724
5740,654,114,-1.000000
5740,25,759,-1.000000
5740,281,250,37.577618
5740,228,142,41.229679
5740,754,104,-1.000000
5740,692,758,69.460382
5740,558,89,-1.000000
5740,604,432,-1.000000
5740,32,30,2.423743
5740,95,223,13.625183
5750,654,114,-1.000000
5750,25,759,40.519483
5750,281,250,37.577293
5750,228,142,41.229775
5750,754,104,-1.000000
5750,692,758,69.472867
5750,558,89,-1.000000
5750,604,432,-1.000000
5750,32,30,2.423734
5750,95,223,13.633950
5760,654,114,-1.000000
5760,25,759,40.470864
5760,281,250,37.576920
5760,228,142,41.229890
5760,754,104,-1.000000
5760,692,758,69.485528
5760,558,89,-1.000000
5760,604,432,-1.000000
5760,32,30,2.423679
5760,95,223,13.643041
5770,654,114,-1.000000
5770,25,759,40.424238
5770,281,250,37.576578
5770,228,142,41.230023
5770,754,104,-1.000000
5770,692,758,69.498356
5770,558,89,-1.000000
5770,604,432,-1.000000
5770,32,30,2.423680
5770,95,223,13.652428
5780,654,114,-1.000000
5780,25,759,40.379593
5780,281,250,37.576233
5780,228,142,41.230139
5780,754,104,-1.000000
5780,692,758,69.511446
5780,558,89,-1.000000
5780,604,432,-1.000000
5780,32,30,2.423638
5780,95,223,13.662116
5790,654,114,-1.000000
5790,25,759,40.336947
5790,281,250,37.575916
5790,228,142,41.230214
5790,754,104,-1.000000
5790,692,758,69.524651
5790,558,89,-1.000000
5790,604,432,-1.000000
5790,32,30,2.423619
5790,95,223,13.672046
5800,654,114,-1.000000
5800,25,759,40.296351
5800,281,250,37.575536
5800,228,142,41.230305
5800,754,104,-1.000000
5800,692,758,69.538029
5800,558,89,-1.000000
5800,604,432,-1.000000
5800,32,30,-1.000000
5800,95,223,13.682285
5810,654,114,-1.000000
5810,25,759,40.257829
5810,281,250,37.575216
5810,228,142,41.230394
5810,754,104,-1.000000
5810,692,758,69.551580
5810,558,89,-1.000000
5810,604,432,-1.000000
5810,32,30,-1.000000
5810,95,223,13.692799
5820,654,114,-1.000000
5820,25,759,40.221410
5820,281,250,37.574826
5820,228,142,41.230482
5820,754,104,-1.000000
5820,692,758,69.565309
5820,558,89,-1.000000
5820,604,432,-1.000000
5820,32,30,-1.000000
5820,95,223,13.703588
5830,654,114,-1.000000
5830,25,759,40.187134
5830,281,250,37.574486
5830,228,142,41.230553
5830,754,104,-1.000000
5830,692,758,69.579076
5830,558,89,-1.000000
5830,604,432,-1.000000
5830,32,30,-1.000000
5830,95,223,13.714626
5840,654,114,-1.000000
5840,25,759,40.154974
5840,281,250,37.574112
5840,228,142,41.230579
5840,754,104,-1.000000
5840,692,758,69.593079
5840,558,89,-1.000000
5840,604,432,-1.000000
5840,32,30,-1.000000
5840,95,223,13.725917
5850,654,114,-1.000000
5850,25,759,-1.000000
5850,281,250,37.573798
5850,228,142,41.230621
5850,754,104,-1.000000
5850,692,758,69.607224
5850,558,89,-1.000000
5850,604,432,-1.000000
5850,32,30,-1.000000
5850,95,223,13.737453
5860,654,114,-1.000000
5860,25,759,-1.000000
5860,281,250,37.573417
5860,228,142,41.230701
5860,754,104,-1.000000
5860,692,758,69.621419
5860,558,89,-1.000000
5860,604,432,-1.000000
5860,32,30,-1.000000
5860,95,223,13.749221
5870,654,114,-1.000000
5870,25,759,-1.000000
5870,281,250,37.573040
5870,228,142,41.230739
5870,754,104,-1.000000
5870,692,758,69.635702
5870,558,89,-1.000000
5870,604,432,-1.000000
5870,32,30,-1.000000
5870,95,223,13.761256
5880,654,114,-1.000000
5880,25,759,-1.000000
5880,281,250,37.572687
5880,228,142,41.230780
5880,754,104,-1.000000
5880,692,758,69.650163
5880,558,89,-1.000000
5880,604,432,-1.000000
5880,32,30,-1.000000
5880,95,223,13.773432
5890,654,114,-1.000000
5890,25,759,-1.000000
5890,281,250,37.572347
5890,228,142,41.230815
5890,754,104,-1.000000
5890,692,758,69.664690
5890,558,89,-1.000000
5890,604,432,-1.000000
5890,32,30,-1.000000
5890,95,223,13.785869
5900,654,114,-1.000000
5900,25,759,-1.000000
5900,281,250,37.571946
5900,228,142,41.230824
5900,754,104,-1.000000
5900,692,758,69.679305
5900,558,89,-1.000000
5900,604,432,-1.000000
5900,32,30,-1.000000
5900,95,223,13.798533
5910,654,114,-1.000000
5910,25,759,39.992245
5910,281,250,37.571605
5910,228,142,41.230843
5910,754,104,-1.000000
5910,692,758,69.694062
5910,558,89,-1.000000
5910,604,432,-1.000000
5910,32,30,-1.000000
5910,95,223,13.811365
5920,654,114,-1.000000
5920,25,759,39.978091
5920,281,250,37.571274
5920,228,142,41.230825
5920,754,104,-1.000000
5920,692,758,69.708765
5920,558,89,-1.000000
5920,604,432,-1.000000
5920,32,30,-1.000000
5920,95,223,13.824367
5930,654,114,-1.000000
5930,25,759,39.966243
5930,281,250,37.570870
5930,228,142,41.230864
5930,754,104,-1.000000
5930,692,758,69.723632
5930,558,89,-1.000000
5930,604,432,-1.000000
5930,32,30,-1.000000
5930,95,223,13.837582
5940,654,114,-1.000000
5940,25,759,39.956758
5940,281,250,37.570500
5940,228,142,41.230836
5940,754,104,-1.000000
5940,692,758,69.738488
5940,558,89,-1.000000
5940,604,432,-1.000000
5940,32,30,2.423207
5940,95,223,13.850990
5950,654,114,-1.000000
5950,25,759,39.949570
5950,281,250,37.570149
5950,228,142,41.230832
5950,754,104,-1.000000
5950,692,758,69.753402
5950,558,89,-1.000000
5950,604,432,-1.000000
5950,32,30,2.423234
5950,95,223,13.864536
5960,654,114,-1.000000
5960,25,759,39.944754
5960,281,250,37.569791
5960,228,142,41.230796
5960,754,104,-1.000000
5960,692,758,69.768438
5960,558,89,-1.000000
5960,604,432,-1.000000
5960,32,30,2.423170
5960,95,223,13.878230
5970,654,114,-1.000000
5970,25,759,39.942282
5970,281,250,37.569436
5970,228,142,41.230808
5970,754,104,-1.000000
5970,692,758,69.783444
5970,558,89,-1.000000
5970,604,432,-1.000000
5970,32,30,2.423153
5970,95,223,13.892113
5980,654,114,-1.000000
5980,25,759,39.942132
5980,281,250,37.569040
5980,228,142,41.230757
5980,754,104,-1.000000
5980,692,758,69.798449
5980,558,89,-1.000000
5980,604,432,-1.000000
5980,32,30,2.423124
5980,95,223,13.906102
5990,654,114,-1.000000
5990,25,759,39.944324
5990,281,250,37.568671
5990,228,142,41.230746
5990,754,104,-1.000000
5990,692,758,69.813555
5990,558,89,-1.000000
5990,604,432,-1.000000
5990,32,30,2.423089
5990,95,223,13.920219
6000,654,114,-1.000000
6000,25,759,39.948861
6000,281,250,37.568313
6000,228,142,41.230684
6000,754,104,-1.000000
6000,692,758,69.828597
6000,558,89,-1.000000
6000,604,432,-1.000000
6000,32,30,2.423097
6000,95,223,13.934503
6010,654,114,-1.000000
6010,25,759,-1.000000
6010,281,250,37.567934
6010,228,142,41.230611
6010,754,104,-1.000000
6010,692,758,69.843651
6010,558,89,-1.000000
6010,604,432,-1.000000
6010,32,30,2.423049
6010,95,223,13.948869
6020,654,114,-1.000000
6020,25,759,-1.000000
6020,281,250,37.567579
6020,228,142,41.230582
6020,754,104,-1.000000
6020,692,758,69.858685
6020,558,89,-1.000000
6020,604,432,-1.000000
6020,32,30,2.423047
6020,95,223,13.963374
6030,654,114,-1.000000
6030,25,759,-1.000000
6030,281,250,37.567212
6030,228,142,41.230531
6030,754,104,-1.000000
6030,692,758,69.873799
6030,558,89,-1.000000
6030,604,432,-1.000000
6030,32,30,2.423012
6030,95,223,13.977944
6040,654,114,-1.000000
6040,25,759,-1.000000
6040,281,250,37.566845
6040,228,142,41.230432
6040,754,104,-1.000000
6040,692,758,69.888863
6040,558,89,-1.000000
6040,604,432,-1.000000
6040,32,30,2.422985
6040,95,223,13.992649
6050,654,114,-1.000000
6050,25,759,-1.000000
6050,281,250,37.566445
6050,228,142,41.230374
6050,754,104,-1.000000
6050,692,758,69.903855
6050,558,89,-1.000000
6050,604,432,-1.000000
6050,32,30,2.422953
6050,95,223,14.007391
6060,654,114,-1.000000
6060,25,759,40.025006
6060,281,250,37.566089
6060,228,142,41.230274
6060,754,104,-1.000000
6060,692,758,69.918815
6060,558,89,-1.000000
6060,604,432,-1.000000
6060,32,30,2.422952
6060,95,223,14.022244
6070,654,114,-1.000000
6070,25,759,40.045735
6070,281,250,37.565704
6070,228,142,41.230170
6070,754,104,-1.000000
6070,692,758,69.933801
6070,558,89,-1.000000
6070,604,432,-1.000000
6070,32,30,2.422927
6070,95,223,14.037147
6080,654,114,-1.000000
6080,25,759,40.068769
6080,281,250,37.565338
6080,228,142,41.230074
6080,754,104,-1.000000
6080,692,758,69.948699
6080,558,89,-1.000000
6080,604,432,-1.000000
6080,32,30,2.422907
6080,95,223,14.052159
6090,654,114,-1.000000
6090,25,759,40.093994
6090,281,250,37.564976
6090,228,142,41.229993
6090,754,104,-1.000000
6090,692,758,69.963576
6090,558,89,-1.000000
6090,604,432,-1.000000
6090,32,30,2.422875
6090,95,223,14.067185
6100,654,114,-1.000000
6100,25,759,40.121497
6100,281,250,37.564610
6100,228,142,41.229878
6100,754,104,-1.000000
6100,692,758,69.978397
6100,558,89,-1.000000
6100,604,432,-1.000000
6100,32,30,2.422832
6100,95,223,14.082252
6110,654,114,-1.000000
6110,25,759,40.151165
6110,281,250,37.564242
6110,228,142,41.229818
6110,754,104,-1.000000
6110,692,758,69.993141
6110,558,89,-1.000000
6110,604,432,-1.000000
6110,32,30,2.422826
6110,95,223,14.097369
6120,654,114,-1.000000
6120,25,759,40.183043
6120,281,250,37.563867
6120,228,142,41.229667
6120,754,104,-1.000000
6120,692,758,70.007754
6120,558,89,-1.000000
6120,604,432,-1.000000
6120,32,30,2.422789
6120,95,223,14.112551
6130,654,114,-1.000000
6130,25,759,40.217070
6130,281,250,37.563482
6130,228,142,41.229532
6130,754,104,-1.000000
6130,692,758,70.022345
6130,558,89,-1.000000
6130,604,432,-1.000000
6130,32,30,2.422788
6130,95,223,14.127709
6140,654,114,-1.000000
6140,25,759,40.253205
6140,281,250,37.563131
6140,228,142,41.229409
6140,754,104,-1.000000
6140,692,758,70.036904
6140,558,89,-1.000000
6140,604,432,-1.000000
6140,32,30,2.422756
6140,95,223,14.142914
6150,654,114,-1.000000
6150,25,759,40.291484
6150,281,250,37.562752
6150,228,142,-1.000000
6150,754,104,-1.000000
6150,692,758,70.051278
6150,558,89,-1.000000
6150,604,432,-1.000000
6150,32,30,2.422720
6150,95,223,14.158077
6160,654,114,-1.000000
6160,25,759,40.331811
6160,281,250,37.562372
6160,228,142,-1.000000
6160,754,104,-1.000000
6160,692,758,70.065582
6160,558,89,-1.000000
6160,604,432,-1.000000
6160,32,30,2.422690
6160,95,223,14.173311
6170,654,114,-1.000000
6170,25,759,40.374231
6170,281,250,37.562019
6170,228,142,-1.000000
6170,754,104,-1.000000
6170,692,758,70.079821
6170,558,89,-1.000000
6170,604,432,-1.000000
6170,32,30,2.422682
6170,95,223,14.188487
6180,654,114,-1.000000
6180,25,759,40.418609
6180,281,250,37.561605
6180,228,142,-1.000000
6180,754,104,-1.000000
6180,692,758,70.093924
6180,558,89,-1.000000
6180,604,432,-1.000000
6180,32,30,2.422668
6180,95,223,14.203709
6190,654,114,-1.000000
6190,25,759,40.464971
6190,281,250,37.561264
6190,228,142,-1.000000
6190,754,104,-1.000000
6190,692,758,70.107966
6190,558,89,-1.000000
6190,604,432,-1.000000
6190,32,30,2.422649
6190,95,223,14.218857
6200,654,114,-1.000000
6200,25,759,40.513326
6200,281,250,37.560892
6200,228,142,-1.000000
6200,754,104,-1.000000
6200,692,758,70.121825
6200,558,89,-1.000000
6200,604,432,-1.000000
6200,32,30,2.422623
6200,95,223,14.234019
6210,654,114,-1.000000
6210,25,759,40.563576
6210,281,250,37.560530
6210,228,142,-1.000000
6210,754,104,-1.000000
6210,692,758,70.135591
6210,558,89,-1.000000
6210,604,432,-1.000000
6210,32,30,2.422599
6210,95,223,14.249128
6220,654,114,-1.000000
6220,25,759,40.615712
6220,281,250,37.560148
6220,228,142,-1.000000
6220,754,104,-1.000000
6220,692,758,70.149292
6220,558,89,-1.000000
6220,604,432,-1.000000
6220,32,30,2.422579
6220,95,223,14.264214
6230,654,114,-1.000000
6230,25,759,40.669660
6230,281,250,37.559760
6230,228,142,-1.000000
6230,754,104,-1.000000
6230,692,758,70.162768
6230,558,89,-1.000000
6230,604,432,-1.000000
6230,32,30,2.422535
6230,95,223,14.279193
6240,654,114,-1.000000
6240,25,759,40.725410
6240,281,250,37.559402
6240,228,142,-1.000000
6240,754,104,-1.000000
6240,692,758,70.176119
6240,558,89,-1.000000
6240,604,432,-1.000000
6240,32,30,2.422534
6240,95,223,14.294187
6250,654,114,-1.000000
6250,25,759,40.782942
6250,281,250,37.559023
6250,228,142,-1.000000
6250,754,104,-1.000000
6250,692,758,70.189358
6250,558,89,-1.000000
6250,604,432,-1.000000
6250,32,30,2.422482
6250,95,223,14.309118
6260,654,114,-1.000000
6260,25,759,40.842224
6260,281,250,37.558676
6260,228,142,-1.000000
6260,754,104,-1.000000
6260,692,758,70.202442
6260,558,89,-1.000000
6260,604,432,-1.000000
6260,32,30,2.422474
6260,95,223,14.323936
6270,654,114,-1.000000
6270,25,759,40.903145
6270,281,250,37.558286
6270,228,142,-1.000000
6270,754,104,-1.000000
6270,692,758,70.215375
6270,558,89,-1.000000
6270,604,432,-1.000000
6270,32,30,2.422454
6270,95,223,14.338733
6280,654,114,-1.000000
6280,25,759,40.965717
6280,281,250,37.557939
6280,228,142,-1.000000
6280,754,104,-1.000000
6280,692,758,70.228132
6280,558,89,-1.000000
6280,604,432,-1.000000
6280,32,30,2.422414
6280,95,223,14.353426
6290,654,114,-1.000000
6290,25,759,41.029861
6290,281,250,37.557572
6290,228,142,-1.000000
6290,754,104,-1.000000
6290,692,758,70.240692
6290,558,89,-1.000000
6290,604,432,-1.000000
6290,32,30,2.422401
6290,95,223,14.368032
6300,654,114,-1.000000
6300,25,759,41.095621
6300,281,250,37.557210
6300,228,142,-1.000000
6300,754,104,-1.000000
6300,692,758,70.253145
6300,558,89,-1.000000
6300,604,432,-1.000000
6300,32,30,2.422365
6300,95,223,14.382513
6310,654,114,-1.000000
6310,25,759,41.162879
6310,281,250,37.556841
6310,228,142,-1.000000
6310,754,104,-1.000000
6310,692,758,70.265414
6310,558,89,-1.000000
6310,604,432,-1.000000
6310,32,30,2.422347
6310,95,223,14.396949
6320,654,114,-1.000000
6320,25,759,41.231549
6320,281,250,37.556500
6320,228,142,-1.000000
6320,754,104,-1.000000
6320,692,758,70.277535
6320,558,89,-1.000000
6320,604,432,-1.000000
6320,32,30,2.422341
6320,95,223,14.411249
6330,654,114,-1.000000
6330,25,759,41.301684
6330,281,250,37.556087
6330,228,142,-1.000000
6330,754,104,-1.000000
6330,692,758,70.289399
6330,558,89,-1.000000
6330,604,432,-1.000000
6330,32,30,2.422314
6330,95,223,14.425449
6340,654,114,-1.000000
6340,25,759,41.373196
6340,281,250,37.555738
6340,228,142,-1.000000
6340,754,104,-1.000000
6340,692,758,70.301157
6340,558,89,-1.000000
6340,604,432,-1.000000
6340,32,30,2.422316
6340,95,223,14.439543
6350,654,114,-1.000000
6350,25,759,41.445994
6350,281,250,37.555374
6350,228,142,-1.000000
6350,754,104,-1.000000
6350,692,758,70.312636
6350,558,89,-1.000000
6350,604,432,-1.000000
6350,32,30,2.422269
6350,95,223,14.453517
6360,654,114,-1.000000
6360,25,759,41.520119
6360,281,250,37.555016
6360,228,142,-1.000000
6360,754,104,-1.000000
6360,692,758,70.324016
6360,558,89,-1.000000
6360,604,432,-1.000000
6360,32,30,2.422234
6360,95,223,14.467338
6370,654,114,-1.000000
6370,25,759,41.595471
6370,281,250,37.554654
6370,228,142,-1.000000
6370,754,104,-1.000000
6370,692,758,70.335143
6370,558,89,-1.000000
6370,604,432,-1.000000
6370,32,30,2.422254
6370,95,223,14.481046
6380,654,114,-1.000000
6380,25,759,41.671989
6380,281,250,37.554244
6380,228,142,-1.000000
6380,754,104,-1.000000
6380,692,758,70.346068
6380,558,89,-1.000000
6380,604,432,-1.000000
6380,32,30,2.422193
6380,95,223,14.494599
6390,654,114,-1.000000
6390,25,759,41.749677
6390,281,250,37.553937
6390,228,142,-1.000000
6390,754,104,-1.000000
6390,692,758,70.356775
6390,558,89,-1.000000
6390,604,432,-1.000000
6390,32,30,2.422184
6390,95,223,14.508015
6400,654,114,-1.000000
6400,25,759,41.828442
6400,281,250,37.553540
6400,228,142,-1.000000
6400,754,104,-1.000000
6400,692,758,70.367319
6400,558,89,-1.000000
6400,604,432,-1.000000
6400,32,30,2.422165
6400,95,223,14.521298
6410,654,114,-1.000000
6410,25,759,41.908244
6410,281,250,37.553179
6410,228,142,-1.000000
6410,754,104,-1.000000
6410,692,758,70.377623
6410,558,89,-1.000000
6410,604,432,-1.000000
6410,32,30,2.422136
6410,95,223,14.534456
6420,654,114,-1.000000
6420,25,759,41.989051
6420,281,250,37.552804
6420,228,142,-1.000000
6420,754,104,-1.000000
6420,692,758,70.387762
6420,558,89,-1.000000
6420,604,432,-1.000000
6420,32,30,2.422123
6420,95,223,14.547410
6430,654,114,-1.000000
6430,25,759,42.070835
6430,281,250,37.552476
6430,228,142,-1.000000
6430,754,104,-1.000000
6430,692,758,70.397586
6430,558,89,-1.000000
6430,604,432,-1.000000
6430,32,30,2.422106
6430,95,223,14.560199
6440,654,114,-1.000000
6440,25,759,42.153445
6440,281,250,37.552118
6440,228,142,-1.000000
6440,754,104,-1.000000
6440,692,758,70.407262
6440,558,89,-1.000000
6440,604,432,-1.000000
6440,32,30,2.422087
6440,95,223,14.572840
6450,654,114,-1.000000
6450,25,759,42.236966
6450,281,250,37.551737
6450,228,142,-1.000000
6450,754,104,-1.000000
6450,692,758,70.416672
6450,558,89,-1.000000
6450,604,432,-1.000000
6450,32,30,2.422089
6450,95,223,14.585298
6460,654,114,-1.000000
6460,25,759,42.321293
6460,281,250,37.551412
6460,228,142,-1.000000
6460,754,104,-1.000000
6460,692,758,70.425867
6460,558,89,-1.000000
6460,604,432,-1.000000
6460,32,30,2.422065
6460,95,223,14.597600
6470,654,114,-1.000000
6470,25,759,42.406384
6470,281,250,37.551040
6470,228,142,-1.000000
6470,754,104,-1.000000
6470,692,758,70.434856
6470,558,89,-1.000000
6470,604,432,-1.000000
6470,32,30,2.422032
6470,95,223,14.609689
6480,654,114,-1.000000
6480,25,759,42.492140
6480,281,250,37.550699
6480,228,142,-1.000000
6480,754,104,-1.000000
6480,692,758,70.443545
6480,558,89,-1.000000
6480,604,432,-1.000000
6480,32,30,2.421991
6480,95,223,14.621594
6490,654,114,-1.000000
6490,25,759,42.578583
6490,281,250,37.550323
6490,228,142,-1.000000
6490,754,104,-1.000000
6490,692,758,70.452061
6490,558,89,-1.000000
6490,604,432,-1.000000
6490,32,30,2.421959
6490,95,223,14.633295
6500,654,114,-1.000000
6500,25,759,42.665672
6500,281,250,37.549964
6500,228,142,-1.000000
6500,754,104,-1.000000
6500,692,758,70.460307
6500,558,89,-1.000000
6500,604,432,-1.000000
6500,32,30,2.421965
6500,95,223,14.644808
6510,654,114,-1.000000
6510,25,759,42.753246
6510,281,250,37.549608
6510,228,142,-1.000000
6510,754,104,-1.000000
6510,692,758,70.468357
6510,558,89,-1.000000
6510,604,432,-1.000000
6510,32,30,2.421953
6510,95,223,14.656171
6520,654,114,-1.000000
6520,25,759,42.841391
6520,281,250,37.549272
6520,228,142,-1.000000
6520,754,104,-1.000000
6520,692,758,70.476052
6520,558,89,-1.000000
6520,604,432,-1.000000
6520,32,30,2.421941
6520,95,223,14.667267
6530,654,114,-1.000000
6530,25,759,42.929985
6530,281,250,37.548905
6530,228,142,-1.000000
6530,754,104,-1.000000
6530,692,758,70.483619
6530,558,89,-1.000000
6530,604,432,-1.000000
6530,32,30,2.421907
6530,95,223,14.678193
6540,654,114,-1.000000
6540,25,759,43.019056
6540,281,250,37.548519
6540,228,142,-1.000000
6540,754,104,-1.000000
6540,692,758,70.490886
6540,558,89,-1.000000
6540,604,432,-1.000000
6540,32,30,2.421856
6540,95,223,14.688896
6550,654,114,-1.000000
6550,25,759,43.108458
6550,281,250,37.548205
6550,228,142,-1.000000
6550,754,104,-1.000000
6550,692,758,70.497897
6550,558,89,-1.000000
6550,604,432,-1.000000
6550,32,30,2.421862
6550,95,223,14.699388
6560,654,114,-1.000000
6560,25,759,43.198184
6560,281,250,37.547820
6560,228,142,-1.000000
6560,754,104,-1.000000
6560,692,758,70.504632
6560,558,89,-1.000000
6560,604,432,-1.000000
6560,32,30,2.421828
6560,95,223,14.709647
6570,654,114,-1.000000
6570,25,759,43.288204
6570,281,250,37.547478
6570,228,142,-1.000000
6570,754,104,-1.000000
6570,692,758,70.511122
6570,558,89,-1.000000
6570,604,432,-1.000000
6570,32,30,2.421816
6570,95,223,14.719683
6580,654,114,-1.000000
6580,25,759,43.378484
6580,281,250,37.547117
6580,228,142,-1.000000
6580,754,104,-1.000000
6580,692,758,70.517353
6580,558,89,-1.000000
6580,604,432,-1.000000
6580,32,30,2.421803
6580,95,223,14.729497
6590,654,114,-1.000000
6590,25,759,43.468938
6590,281,250,37.546793
6590,228,142,-1.000000
6590,754,104,-1.000000
6590,692,758,70.523351
6590,558,89,-1.000000
6590,604,432,-1.000000
6590,32,30,2.421790
6590,95,223,14.739092
